CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
2932,33.0,Male,Month-to-month,58.73001642412981,2492.070861477425,No,Fiber optic,41,Yes,Electronic check,No
2933,26.0,Male,Month-to-month,51.28599123806775,3446.8793907037184,No,Fiber optic,66,No,Electronic check,No
2934,54.0,Male,Month-to-month,96.18963957724904,2956.4639020946356,No,Fiber optic,31,Yes,Credit card,No
2935,53.0,Male,One year,48.52668718557538,3119.339655418945,Yes,Fiber optic,64,Yes,Bank transfer,Yes
2936,62.0,Male,Month-to-month,83.52469835400032,4817.609117035259,No,Fiber optic,58,Yes,Bank transfer,No
2937,30.0,Male,Month-to-month,82.47480949344431,4550.201623071489,No,No,55,Yes,Credit card,No
2938,36.0,Female,Month-to-month,24.966790251099624,1102.6396999699537,Yes,No,46,Yes,Electronic check,No
2939,19.0,Male,Month-to-month,54.829014536534636,1283.109097464248,No,DSL,24,Yes,Electronic check,No
2940,34.0,Male,Month-to-month,66.69813544766201,2561.5200161637354,No,Fiber optic,37,Yes,Bank transfer,No
2941,54.0,Female,Month-to-month,77.96235556367802,3203.09028563272,No,DSL,41,Yes,Mailed check,Yes
2942,33.0,Male,One year,94.36338045587873,2336.62257028602,No,Fiber optic,25,Yes,Credit card,Yes
2943,49.0,Male,Month-to-month,101.25742976262367,2830.0863029883344,No,Fiber optic,29,Yes,Mailed check,No
2944,37.0,Male,Month-to-month,73.14237934742951,2275.794503999757,Yes,Fiber optic,31,No,Electronic check,No
2945,44.0,Male,One year,83.36543611192548,276.02408115318235,No,DSL,2,No,Credit card,Yes
2946,22.0,Male,One year,52.23479639694233,598.2993105888388,No,No,12,No,Credit card,No
2947,,Male,Month-to-month,83.80239253052574,399.7935654510257,No,DSL,5,Yes,Mailed check,No
2948,21.0,Female,Month-to-month,128.09168817710992,7815.984892224089,No,Unknown,61,Yes,Credit card,Yes
2949,37.0,Female,One year,128.69634133002316,7175.341722437398,No,DSL,56,No,Bank transfer,No
2950,21.0,Female,Month-to-month,103.09046424008719,7429.848007207382,No,DSL,71,Yes,Mailed check,No
2951,58.0,Female,Month-to-month,61.25351553980657,2315.404126396064,No,DSL,37,Yes,Bank transfer,No
2952,51.0,Female,Month-to-month,97.72738012094192,3552.988487161866,No,No,36,Yes,Electronic check,No
2953,47.0,Male,Month-to-month,100.34705871519755,3015.7809547482143,No,No,29,No,Mailed check,No
2954,62.0,Male,Month-to-month,77.36345862563748,3025.0896431529923,No,Fiber optic,38,Yes,Credit card,Yes
2955,25.0,Male,One year,67.7574718873653,2781.985124174986,No,Fiber optic,41,Yes,Mailed check,No
2956,66.0,Male,One year,25.147382440991983,815.9069288589208,No,Fiber optic,33,No,Bank transfer,No
2957,53.0,Male,Month-to-month,69.02846578705697,882.9110372621922,No,Fiber optic,13,Yes,Bank transfer,No
2958,36.0,Female,Month-to-month,86.95670418771056,494.6383160566529,No,No,6,No,Electronic check,No
2959,57.0,Female,One year,47.04271112091813,3093.867180153837,No,No,66,Yes,Credit card,No
2960,23.0,Male,Month-to-month,31.897511980874178,229.59852313605376,No,No,8,No,Credit card,No
2961,27.0,Male,Month-to-month,73.05855036697595,4619.44021708874,Yes,Fiber optic,64,Yes,Electronic check,Yes
2962,30.0,Male,One year,76.91997759800664,571.2735898577725,No,DSL,9,Yes,Bank transfer,Yes
2963,32.0,Female,One year,29.578862762809756,732.5969684089679,No,DSL,23,Yes,Credit card,No
2964,24.0,Female,Month-to-month,71.22315074579126,4923.792565950014,Yes,Fiber optic,71,Yes,Credit card,No
2965,58.0,Male,One year,78.6978267582632,1670.399067234301,No,DSL,21,Yes,Bank transfer,No
2966,36.0,Female,Month-to-month,109.63911097605362,158.07975566850558,No,Unknown,1,Yes,Electronic check,No
2967,45.0,Male,Month-to-month,55.7044259428422,2584.4062689109337,No,Fiber optic,46,Yes,Bank transfer,No
2968,31.0,Female,Month-to-month,132.59265145188704,8213.343088121577,No,Fiber optic,62,No,Credit card,No
2969,18.0,Female,One year,71.61655662500884,154.06263457436387,No,Fiber optic,2,Yes,Mailed check,No
2970,,Male,One year,33.94172403285188,1471.6901207138294,Yes,DSL,44,No,Electronic check,No
2971,21.0,Female,One year,60.09443316305419,295.8387011334113,No,Fiber optic,5,Yes,Mailed check,No
2972,38.0,Female,Month-to-month,36.61460889838395,1412.2317001186127,No,Fiber optic,39,No,Bank transfer,Yes
2973,19.0,Male,Month-to-month,64.98286323143766,4254.514638098415,No,No,66,Yes,Electronic check,Yes
2974,69.0,Female,Month-to-month,84.05399251033502,3841.8949139247165,Yes,DSL,45,Yes,Electronic check,No
2975,53.0,Male,Month-to-month,78.0456569189223,1058.1566547196576,Yes,Fiber optic,13,No,Electronic check,No
2976,41.0,Female,Month-to-month,36.09624267840274,1147.5863122417472,Yes,DSL,32,No,Bank transfer,No
2977,58.0,Male,Two year,32.365208423882585,1394.084275038972,Yes,DSL,43,Yes,Electronic check,Yes
2978,27.0,Male,One year,82.58167124587,623.3226950385141,No,DSL,8,Yes,Electronic check,No
2979,48.0,Female,Month-to-month,89.3229693990784,5288.077518265266,Yes,DSL,59,No,Credit card,Yes
2980,42.0,Female,Month-to-month,55.33208513789484,603.4553311769123,No,No,11,Yes,Electronic check,No
2981,43.0,Male,Month-to-month,20.0,543.4944978315407,No,No,28,Yes,Credit card,No
2982,59.0,Female,One year,35.24802919296281,1387.499812902792,Yes,DSL,39,No,Electronic check,Yes
2983,50.0,Female,One year,99.58901105985038,2593.553954251598,No,Fiber optic,26,No,Bank transfer,No
2984,44.0,Female,One year,47.84409137243838,3402.454405509757,Yes,DSL,72,Yes,Electronic check,No
2985,19.0,Male,Month-to-month,59.58303925293217,1594.1358365676963,Yes,Fiber optic,26,Yes,Electronic check,No
2986,25.0,Male,Month-to-month,86.60018960132908,2820.467306598733,No,DSL,32,Yes,Bank transfer,No
2987,38.0,Male,Two year,60.81189973578933,2763.3039997855876,Yes,DSL,46,Yes,Electronic check,No
2988,41.0,Female,Two year,111.92268582469384,3293.4744299412687,No,DSL,28,Yes,Mailed check,No
2989,23.0,Female,Month-to-month,58.796904267974725,364.3353331912985,Yes,Fiber optic,7,Yes,Electronic check,No
2990,76.0,Male,Month-to-month,44.18039565559926,1577.103557995459,No,DSL,35,No,Electronic check,No
2991,62.0,Male,Month-to-month,105.46816609052719,6989.030385040953,No,Fiber optic,66,No,Credit card,No
2992,49.0,Female,One year,71.43418280150372,1607.5660252219986,Yes,DSL,22,Yes,Credit card,No
2993,41.0,Female,One year,37.64806454388971,913.7191541454607,No,No,22,No,Mailed check,No
2994,36.0,Female,One year,84.15473118056092,238.76787081000194,Yes,DSL,3,Yes,Bank transfer,No
2995,25.0,Female,Month-to-month,61.17018509546477,2815.94983567284,Yes,DSL,46,No,Electronic check,No
2996,41.0,Male,Month-to-month,35.62408128705113,1802.4405838987543,No,Fiber optic,50,Yes,Credit card,No
2997,43.0,Female,Month-to-month,72.85347318938028,498.6378946932753,No,No,8,Yes,Mailed check,No
2998,21.0,Female,Two year,65.25710492912465,267.8081324459686,Yes,No,4,Yes,Bank transfer,No
2999,45.0,Male,Month-to-month,20.0,320.0398834981281,No,Fiber optic,15,Yes,Credit card,No
3000,37.0,Male,One year,38.220280145778275,1646.2662369662276,No,DSL,44,No,Bank transfer,No
3001,19.0,Female,Month-to-month,125.9603699938374,5021.61362266144,No,DSL,39,Yes,Mailed check,No
3002,27.0,Male,Two year,72.43928717071154,2113.828155169943,No,No,29,Yes,Bank transfer,No
3003,33.0,Female,One year,110.40011429187203,6807.95408865468,No,Fiber optic,62,Yes,Bank transfer,No
3004,68.0,Female,Month-to-month,79.26454600502674,2666.402785980704,No,Fiber optic,34,No,Mailed check,No
3005,48.0,Male,One year,107.11407952702116,2745.4289063764736,No,Fiber optic,26,Yes,Bank transfer,No
3006,19.0,Male,Month-to-month,86.6724590233065,1522.259700712581,No,Fiber optic,18,Yes,Mailed check,No
3007,47.0,Female,Month-to-month,41.610130792380616,2638.327122212584,No,Fiber optic,63,Yes,Bank transfer,No
3008,21.0,Male,Month-to-month,88.20475337324015,4608.071404262516,No,Fiber optic,52,Yes,Credit card,Yes
3009,56.0,Female,Two year,41.41668531986599,2259.0412098685806,Yes,DSL,54,Yes,Credit card,No
3010,32.0,Female,Two year,97.88107106497905,4144.856407905161,No,DSL,42,Yes,Credit card,No
3011,38.0,Female,Month-to-month,76.53172155277814,4153.8487291355505,No,Fiber optic,54,No,Credit card,No
3012,59.0,Male,One year,70.56317571516658,3778.131075058495,No,No,52,Yes,Mailed check,No
3013,20.0,Female,One year,56.844069081407575,784.256833218584,No,Fiber optic,13,Yes,Bank transfer,No
3014,19.0,Female,One year,93.95329907104863,2954.792710828707,No,Fiber optic,32,No,Mailed check,Yes
3015,31.0,Female,Month-to-month,65.2704196274961,4309.564941853892,Yes,No,66,No,Electronic check,Yes
3016,55.0,Male,Month-to-month,20.0,1103.5816409994725,No,DSL,58,Yes,Bank transfer,No
3017,19.0,Female,One year,20.0,781.098798186621,Yes,DSL,39,No,Mailed check,No
3018,20.0,Female,Month-to-month,31.921830441685444,791.536389231833,No,DSL,27,No,Bank transfer,No
3019,33.0,Female,Month-to-month,93.52540631137501,5038.687097991162,No,No,54,Yes,Bank transfer,No
3020,48.0,Male,One year,95.8075175955401,6892.748098139925,Yes,Fiber optic,72,Yes,Electronic check,Yes
3021,58.0,Female,Month-to-month,79.74993175979641,3362.0240360114935,Yes,No,43,Yes,Credit card,No
3022,33.0,Female,Two year,79.43226385561319,4131.261362083832,Yes,Fiber optic,52,No,Bank transfer,No
3023,33.0,Male,Month-to-month,113.3840391157022,1568.7115899064481,No,DSL,14,Yes,Bank transfer,No
3024,57.0,Male,Two year,80.2854517623999,587.5893079950947,Yes,DSL,8,Yes,Electronic check,No
3025,20.0,Female,Month-to-month,89.14328696506918,,Yes,No,35,Yes,Mailed check,Yes
3026,34.0,Female,Month-to-month,69.677579899449,1236.8201711002785,No,DSL,18,Yes,Credit card,No
3027,42.0,Female,Month-to-month,56.168349580157184,3145.547248060559,No,No,55,Yes,Mailed check,No
3028,46.0,Male,One year,61.59295209248495,3213.0947167576674,No,DSL,52,No,Mailed check,Yes
3029,32.0,Male,One year,131.52306457865546,9450.120833066478,No,DSL,72,Yes,Mailed check,No
3030,40.0,Female,Month-to-month,37.398443123357666,1784.1616722077097,Yes,DSL,49,No,Credit card,No
3031,19.0,Male,Month-to-month,79.42934786239869,576.7552361585963,Yes,No,8,No,Mailed check,No
3032,30.0,Female,One year,24.53833426618089,917.278355198444,No,DSL,37,Yes,Mailed check,No
3033,46.0,Female,Month-to-month,51.6845034911522,3429.4021957004707,No,DSL,66,No,Credit card,No
3034,25.0,Male,One year,93.21478257897704,3779.807449236856,No,DSL,41,Yes,Credit card,No
3035,40.0,Female,Month-to-month,20.0,479.58021310324284,No,DSL,27,No,Electronic check,No
3036,46.0,Male,One year,97.1421786392295,1977.8065919909639,No,Fiber optic,20,No,Mailed check,Yes
3037,34.0,Male,One year,131.42630828317797,5031.38519925719,Yes,No,38,No,Electronic check,No
3038,42.0,Female,Two year,80.95481550455534,930.1165056042038,No,No,12,Yes,Bank transfer,No
3039,25.0,Male,One year,107.85742283629062,4520.778274613389,No,DSL,42,No,Electronic check,Yes
3040,36.0,Female,Month-to-month,77.4411423657361,3897.899746932752,No,No,50,Yes,Electronic check,No
3041,49.0,Male,Month-to-month,91.33266562623572,2776.2078493476306,No,Fiber optic,31,Yes,Electronic check,No
3042,42.0,Female,One year,83.61298779951971,5391.007367760097,Yes,DSL,65,No,Electronic check,No
3043,31.0,Female,Month-to-month,54.6983257700924,2939.9176298378447,No,Fiber optic,53,No,Mailed check,No
3044,43.0,Female,One year,52.009521472216036,2035.8276732126692,No,DSL,40,Yes,Bank transfer,No
3045,50.0,Male,One year,105.44371172453442,4115.750791830465,No,No,39,Yes,Bank transfer,No
3046,21.0,Female,Month-to-month,68.73358425928059,692.2496138404152,No,Fiber optic,10,Yes,Credit card,No
3047,57.0,Male,Month-to-month,65.74683596517592,1846.7912503500725,No,DSL,29,Yes,Bank transfer,No
3048,34.0,Male,Month-to-month,65.12538947285233,2654.1260228699252,No,Fiber optic,40,No,Electronic check,No
3049,46.0,Male,Month-to-month,79.19220309518492,2297.837957989956,No,Fiber optic,30,Yes,Credit card,No
3050,57.0,Male,Month-to-month,34.43438461423625,82.78253076548114,No,Unknown,2,Yes,Electronic check,No
3051,19.0,Male,Month-to-month,64.53569225303104,1784.0306701460045,No,DSL,28,Yes,Mailed check,No
3052,29.0,Female,Month-to-month,79.31677851594091,3733.052919049599,No,Fiber optic,47,Yes,Mailed check,No
3053,35.0,Male,Month-to-month,31.627430625961672,1000.3434692758852,No,Fiber optic,32,Yes,Bank transfer,Yes
3054,28.0,Female,Month-to-month,76.2769518371723,2384.275168911201,No,Fiber optic,32,Yes,Electronic check,Yes
3055,66.0,Female,Month-to-month,43.07120374668216,1147.9556481957816,No,No,27,Yes,Electronic check,No
3056,27.0,Male,Month-to-month,79.37312386948646,4310.030321081315,Yes,DSL,54,Yes,Electronic check,No
3057,31.0,Female,One year,134.75535900740113,7534.166011032978,Yes,Fiber optic,56,Yes,Credit card,No
3058,43.0,Female,Month-to-month,66.3740959337821,2033.77322277195,No,Fiber optic,31,Yes,Credit card,Yes
3059,21.0,Male,Month-to-month,37.640993873244234,804.2103902963444,No,DSL,24,Yes,Credit card,No
3060,34.0,Female,One year,77.11251160084335,2654.4976282217094,No,No,35,No,Bank transfer,No
3061,44.0,Male,Two year,84.22630337446913,2489.7229973783224,No,DSL,30,Yes,Bank transfer,No
3062,35.0,Male,Month-to-month,41.89231049539114,2345.9877036978514,Yes,No,55,Yes,Electronic check,No
3063,38.0,Male,Month-to-month,20.0,1260.6018664976891,Yes,Fiber optic,64,Yes,Electronic check,No
3064,32.0,Female,Month-to-month,41.984218974138024,1410.835507509646,No,Fiber optic,33,Yes,Bank transfer,No
3065,18.0,Female,Month-to-month,68.54944949567985,3114.4197299394136,No,No,46,Yes,Credit card,Yes
3066,44.0,Female,Two year,56.340593691123786,1756.0193830212938,No,Unknown,33,No,Credit card,No
3067,66.0,Female,One year,102.32481851067462,7007.254762397746,No,No,68,Yes,Credit card,No
3068,40.0,Male,One year,85.51339221056446,5434.320055179201,Yes,Fiber optic,64,No,Credit card,Yes
3069,43.0,Male,Month-to-month,73.05957066888269,2238.4388165360174,No,DSL,30,No,Credit card,No
3070,50.0,Female,One year,20.0,569.0969120726825,No,No,29,Yes,Bank transfer,No
3071,20.0,Male,Month-to-month,88.91207217567596,5581.548967071319,No,Fiber optic,62,No,Mailed check,No
3072,65.0,Female,Month-to-month,129.37531803127206,4040.423890546074,No,DSL,30,Yes,Mailed check,No
3073,43.0,Male,Month-to-month,95.86919153243582,1172.5985413405376,No,No,12,Yes,Mailed check,No
3074,64.0,Male,Month-to-month,50.26916013814585,3299.776644980279,Yes,Fiber optic,67,Yes,Electronic check,No
3075,29.0,Male,Month-to-month,65.90942921002083,1016.1310492554984,No,Fiber optic,15,No,Electronic check,No
3076,67.0,Male,One year,83.77240175507109,856.5040265098737,Yes,Fiber optic,10,Yes,Credit card,No
3077,51.0,Male,Month-to-month,111.5998360793183,6745.871957707147,Yes,No,61,Yes,Electronic check,No
3078,48.0,Female,Month-to-month,48.82746595464454,1090.0455423124204,Yes,Unknown,23,Yes,Bank transfer,No
3079,43.0,Female,Month-to-month,56.03457565299569,594.3570030996827,No,DSL,11,Yes,Mailed check,Yes
3080,36.0,Male,Month-to-month,68.70500338152253,1116.9657311091412,No,Fiber optic,16,Yes,Bank transfer,No
3081,58.0,Female,One year,66.07951865223433,3192.1113187316164,No,No,49,Yes,Bank transfer,No
3082,42.0,Male,One year,93.77078711923488,1260.8571804581459,No,Fiber optic,14,Yes,Bank transfer,No
3083,,Male,One year,77.86893060011094,408.5772479204668,Yes,Fiber optic,6,Yes,Credit card,No
3084,23.0,Male,Month-to-month,28.084697283924086,1085.938836953893,No,DSL,42,No,Credit card,Yes
3085,37.0,Male,One year,50.296538955733695,886.4547172215562,No,Fiber optic,17,No,Credit card,No
3086,44.0,Female,One year,51.16008181167693,2152.858793586192,No,DSL,42,Yes,Electronic check,No
3087,39.0,Male,Month-to-month,20.0,239.4701192693136,Yes,Fiber optic,10,No,Credit card,No
3088,58.0,Female,Month-to-month,97.88910018155069,4467.174528898765,Yes,Fiber optic,46,Yes,Electronic check,No
3089,18.0,Male,One year,73.9727512801821,3587.3807282263892,No,No,49,Yes,Bank transfer,Yes
3090,42.0,Male,Month-to-month,53.77961971666068,501.1452514201683,Yes,DSL,9,Yes,Mailed check,No
3091,21.0,Female,Month-to-month,97.07830473805566,3830.5248721208613,Yes,Unknown,39,No,Credit card,No
3092,51.0,Male,Month-to-month,79.03988209520502,207.3195139315616,No,DSL,2,Yes,Electronic check,No
3093,38.0,Male,Month-to-month,31.416365141152824,2080.5274317635835,Yes,DSL,68,Yes,Electronic check,No
3094,46.0,Female,Month-to-month,88.28777368619268,4638.279484401904,Yes,DSL,52,No,Credit card,No
3095,27.0,Female,Month-to-month,111.18889041769532,1298.279122835383,No,No,11,No,Credit card,No
3096,59.0,Female,One year,65.80309734947643,2455.8069700625197,No,DSL,37,Yes,Bank transfer,Yes
3097,55.0,Male,Month-to-month,67.98852421496807,4953.058702087622,No,No,72,No,Electronic check,No
3098,48.0,Male,One year,73.23280522337956,1637.2944205177466,No,DSL,22,Yes,Mailed check,No
3099,38.0,Female,Month-to-month,33.463171701512145,1684.0136792734963,Yes,No,52,Yes,Bank transfer,Yes
3100,48.0,Female,Two year,74.2425924571508,417.92009453191497,No,DSL,5,Yes,Electronic check,Yes
3101,29.0,Male,Two year,43.25507921655096,105.91514128705998,Yes,No,2,Yes,Bank transfer,No
3102,52.0,Male,One year,69.80423132737486,298.00976470785486,Yes,Fiber optic,5,Yes,Bank transfer,No
3103,64.0,Female,Two year,74.97674592223174,2370.8568127350713,Yes,Fiber optic,32,Yes,Credit card,No
3104,56.0,Female,One year,85.92369091753056,1653.1745791703916,Yes,Fiber optic,19,Yes,Mailed check,No
3105,29.0,Female,One year,87.02672231234206,467.97249980122945,No,No,4,Yes,Mailed check,No
3106,45.0,Female,Month-to-month,42.16924411503825,2029.77200361179,Yes,Fiber optic,46,Yes,Electronic check,No
3107,20.0,Male,Month-to-month,75.62840114250484,1866.3521037464807,Yes,DSL,26,Yes,Bank transfer,No
3108,,Male,One year,98.68273189549667,4934.177782579939,No,Fiber optic,50,No,Credit card,No
3109,46.0,Male,Month-to-month,35.398498026850646,994.7934334624888,Yes,No,26,Yes,Electronic check,No
3110,19.0,Male,One year,122.35309814025774,8666.887972886649,Yes,No,71,No,Electronic check,No
3111,22.0,Female,One year,40.82739022207049,1281.2145660112642,No,Fiber optic,32,Yes,Electronic check,No
3112,35.0,Male,Month-to-month,118.8232885949486,5201.290990161258,No,DSL,44,Yes,Mailed check,No
3113,35.0,Female,One year,41.35485709589425,1117.4683565959594,Yes,Fiber optic,26,Yes,Bank transfer,No
3114,21.0,Male,Month-to-month,68.31338803437515,4186.34123021128,Yes,No,61,No,Bank transfer,Yes
3115,45.0,Male,Month-to-month,64.21285221931453,3301.5066405281386,No,Fiber optic,51,Yes,Credit card,No
3116,43.0,Male,Month-to-month,28.995868146625483,1700.9266244298326,No,DSL,59,No,Mailed check,No
3117,37.0,Female,Month-to-month,90.94581099639869,,Yes,Fiber optic,38,Yes,Mailed check,No
3118,28.0,Male,Month-to-month,92.48603146793174,2388.9673200768466,Yes,DSL,26,No,Electronic check,Yes
3119,55.0,Female,Month-to-month,88.59224162519625,4030.646069718884,Yes,No,45,No,Credit card,No
3120,64.0,Female,Month-to-month,62.54564128405091,1835.1188177432803,Yes,No,31,No,Electronic check,No
3121,32.0,Male,One year,48.94731077694343,3424.4095018045764,Yes,DSL,70,Yes,Credit card,Yes
3122,30.0,Female,One year,102.97469448568756,4610.364292427665,No,No,45,Yes,Credit card,Yes
3123,47.0,Male,Month-to-month,76.40331996600851,2373.6656121393253,Yes,No,31,Yes,Mailed check,No
3124,34.0,Female,Month-to-month,47.31140051574015,2804.8043701273928,No,DSL,61,Yes,Mailed check,No
3125,37.0,Male,One year,76.4361106850953,3750.692143487418,No,Fiber optic,48,Yes,Bank transfer,No
3126,51.0,Female,One year,20.0,908.3429514930771,Yes,DSL,45,Yes,Bank transfer,No
3127,20.0,Female,Month-to-month,73.23360018362698,4506.484482895695,No,DSL,60,No,Bank transfer,No
